Timestamp,A_x,A_y,A_z,Speed,Lane_Change,No_Of_Veh,Dist_Veh,GPS,X_pos,Phi_angle,Road_width,Target,Driver_tag,Vehicle_Flag,norm_avail,accr_avail,brek_avail,llc_avail,rlc_avail
236,-0.0024000000000000015,0.010900000000000002,0.2822400000000001,86.9,0.0,3.0,11.62,87.30000000000001,0.051,0.033,3.353,1,42,1.0,1,1,1,1,1
237,-0.017,0.0002999999999999993,0.19404,89.7,0.0,3.0,12.19,88.30000000000001,0.051,0.058,3.231,1,42,1.0,1,1,1,1,1
238,-0.0055,0.012,-0.25479999999999997,90.8,0.0,3.0,12.61,90.25,0.061,0.033,3.217,2,42,1.0,1,1,1,1,1
239,-0.0083,-0.011100000000000002,-0.17345999999999992,0.0,0.0,3.0,12.64,91.86666666666667,0.101,0.036,3.297,2,42,1.0,1,1,1,1,1
240,-0.0144,-0.0077,-0.11074000000000002,92.4,0.0,2.0,12.05,91.73333333333335,0.242,0.05,3.205,2,42,1.0,1,1,1,1,1
241,-0.005300000000000001,-0.0066,-0.19698000000000002,91.4,0.0,2.0,11.23,91.73333333333335,0.253,0.054,3.284,2,42,1.0,1,1,1,1,1
242,-0.020700000000000003,-0.0142,-0.010780000000000017,91.2,0.0,2.0,11.48,91.2,0.222,0.093,3.384,0,42,1.0,1,1,1,1,1
243,0.007399999999999999,0.0516,0.3655400000000001,92.8,0.0,2.0,10.89,92.03333333333335,-0.091,0.101,3.537,1,42,1.0,1,1,1,1,1
244,-0.006000000000000001,0.016999999999999998,-0.19208,91.9,0.0,2.0,10.56,92.2,-0.293,0.149,3.639,2,42,1.0,1,1,1,1,1
245,-0.022700000000000005,0.011099999999999999,-0.11074,0.0,0.0,2.0,9.86,90.23333333333335,-0.434,0.19,3.211,2,42,1.0,1,1,1,1,1
246,-0.02411111111111111,0.004888888888888889,0.00980000000000001,88.6,0.0,2.0,9.57,88.86666666666667,-0.475,0.187,3.301,0,42,1.0,1,1,1,1,1
247,-0.0112,0.007000000000000001,0.17933999999999994,0.0,0.0,2.0,8.73,87.25,-0.384,0.106,3.13,1,42,1.0,1,1,1,1,1
248,-0.0298,-0.0115,-0.41159999999999997,86.9,0.0,2.0,8.31,86.96666666666665,-0.303,0.141,3.177,2,42,1.0,1,1,1,1,1
249,-0.014600000000000002,-0.0063,-0.22638000000000005,85.6,0.0,2.0,7.79,86.35,-0.253,0.153,3.289,2,42,1.0,1,1,1,1,1
250,-0.0103,0.011199999999999998,0.6036800000000001,82.0,0.0,2.0,7.71,83.2,-0.283,0.168,3.22,1,42,1.0,1,1,1,1,1
251,-0.0254,-0.0037000000000000006,0.40963999999999995,81.9,0.0,2.0,8.13,81.93333333333334,-0.273,0.064,3.054,1,42,1.0,1,1,1,1,1
252,0.0005999999999999998,0.003700000000000001,0.06272000000000001,83.9,0.0,2.0,8.73,83.4,-0.172,0.048,3.045,0,42,1.0,1,1,1,1,1
253,-0.022299999999999997,-0.025099999999999994,-0.09702000000000001,86.4,0.0,2.0,9.57,85.56666666666668,-0.04,0.062,3.197,2,42,1.0,1,1,1,1,1
254,-0.0002999999999999989,0.0027999999999999995,-0.38317999999999997,86.8,0.0,2.0,10.0,86.66666666666667,-0.01,0.106,3.281,2,42,1.0,1,1,1,1,1
255,-0.012200000000000003,0.00020000000000000017,-0.3283,87.0,0.0,1.0,47.67,86.93333333333334,0.061,0.101,3.311,2,42,1.0,1,1,1,1,1
256,-0.007666666666666667,-0.026444444444444448,-0.0794888888888889,85.3,0.0,2.0,999.0,85.86666666666667,0.111,0.095,3.306,0,42,0.0,1,1,1,1,1
257,0.00011111111111111063,0.021,0.5204888888888889,83.4,0.0,2.0,55.69,84.03333333333333,0.313,0.068,3.323,1,42,1.0,1,1,1,1,1
258,-0.015000000000000001,-0.0052727272727272735,-0.03207272727272724,0.0,0.0,3.0,999.0,83.60000000000001,0.222,0.088,3.218,0,42,0.0,1,1,1,1,1
259,-0.0175,-0.0067,-0.13622,83.4,0.0,4.0,10.57,83.3,0.162,0.141,3.257,2,42,1.0,1,1,1,1,1
260,-0.016,-0.00988888888888889,0.35824444444444453,81.9,0.0,3.0,10.52,82.3,0.071,0.156,3.239,1,42,1.0,1,1,1,1,1
261,-0.01,0.0167,0.019600000000000006,82.9,0.0,2.0,10.25,82.56666666666668,-0.081,0.153,3.14,0,42,1.0,1,1,1,1,1
262,-0.0169,0.0318,-0.09015999999999999,83.1,0.0,2.0,10.32,83.03333333333333,-0.394,0.154,3.428,2,42,1.0,1,1,1,1,1
263,-0.005300000000000001,-0.024699999999999996,-0.11270000000000001,80.7,0.0,3.0,10.55,81.89999999999999,-0.313,0.169,3.455,2,42,1.0,1,1,1,1,1
264,-0.0114,0.007400000000000001,0.34104000000000007,79.8,0.0,3.0,10.97,80.10000000000001,-0.323,0.152,3.29,1,42,1.0,1,1,1,1,1
265,-0.0026,-0.003999999999999999,0.3488800000000001,0.0,0.0,3.0,11.18,80.3,-0.293,0.176,3.293,1,42,1.0,1,1,1,1,1
266,-0.0182,0.0026999999999999997,0.07252,81.35,0.0,3.0,11.51,81.53333333333333,-0.202,0.143,3.193,1,42,1.0,1,1,1,1,1
267,-0.0225,-0.0011250000000000003,0.018375,83.2,0.0,3.0,12.03,83.2,0.03,0.14,3.207,0,42,1.0,1,1,1,1,1
268,-0.0066,-0.0298,-0.054880000000000005,85.4,0.0,3.0,12.0,84.30000000000001,0.202,0.137,3.242,0,42,1.0,1,1,1,1,1
269,-0.009900000000000003,0.0079,-0.10682000000000001,84.6,0.0,1.0,11.71,85.0,0.101,0.101,3.215,2,42,1.0,1,1,1,1,1
270,-0.0117,0.029600000000000005,0.05978,85.2,0.0,1.0,11.35,85.0,-0.222,0.163,3.611,0,42,1.0,1,1,1,1,1
271,-0.0091,0.0005999999999999996,0.030380000000000015,0.0,0.0,1.0,10.92,85.66666666666667,-0.232,0.185,3.243,0,42,1.0,1,1,1,1,1
272,-0.0186,-0.0068000000000000005,-0.36848000000000003,86.55000000000001,0.0,2.0,10.55,86.76666666666667,-0.03,0.146,3.453,2,42,1.0,1,1,1,1,1
273,-0.0239,-0.032200000000000006,0.2548,86.9,0.0,1.0,10.33,87.05000000000001,-0.04,0.083,3.473,1,42,1.0,1,1,1,1,1
274,-0.0175,0.0008,0.24206000000000003,86.9,0.0,1.0,9.44,86.9,-0.091,0.095,3.319,1,42,1.0,1,1,1,1,1
275,-0.026000000000000002,-0.0184,0.18914000000000003,86.5,0.0,1.0,8.92,86.63333333333333,-0.131,0.099,3.263,1,42,1.0,1,1,1,1,1
276,-0.0014999999999999992,-0.029900000000000003,0.11270000000000001,87.7,0.0,2.0,8.2,87.3,-0.293,0.043,3.237,1,42,1.0,1,1,1,1,1
277,0.0004999999999999991,0.00325,0.10290000000000002,89.2,0.0,2.0,999.0,88.45,0.0,0.059,3.279,1,42,0.0,1,1,1,1,1
278,0.003000000000000001,0.030000000000000006,-0.01372,89.9,0.0,3.0,14.53,89.43333333333334,0.0,-0.0,3.223,0,42,1.0,1,1,1,1,1
279,-0.013999999999999999,0.0134,0.061740000000000024,92.3,0.0,3.0,15.51,90.7,0.0,-0.0,3.221,0,42,1.0,1,1,1,1,1
280,0.0094,0.007200000000000001,0.10878000000000002,93.5,0.0,3.0,18.94,92.9,0.384,0.092,3.218,1,42,1.0,1,1,1,1,1
281,-0.005800000000000001,0.0064,-0.018620000000000005,95.6,0.0,2.0,25.28,94.89999999999999,0.212,-0.032,3.105,0,42,1.0,1,1,1,1,1
282,-0.0188,0.0052000000000000015,-0.04018000000000001,94.6,0.0,2.0,29.05,94.93333333333332,-0.01,0.043,3.108,0,42,1.0,1,1,1,1,1
283,0.022,-0.0149,0.03234,98.4,0.0,2.0,32.76,97.13333333333333,0.071,0.041,3.095,0,42,1.0,1,1,1,1,1
284,-0.017300000000000003,-0.0156,-0.003920000000000003,100.4,0.0,2.0,34.23,99.73333333333335,0.081,0.041,3.211,0,42,1.0,1,1,1,1,1
285,0.0025999999999999994,0.008700000000000001,0.06076,101.8,0.0,2.0,39.84,101.33333333333333,0.111,0.027,3.126,0,42,1.0,1,1,1,1,1
286,-0.0091,0.006500000000000001,0.07546000000000001,0.0,0.0,2.0,45.85,102.69999999999999,0.01,0.028,3.106,1,42,1.0,1,1,1,1,1
287,-0.021000000000000005,0.004,0.06642222222222223,104.19999999999999,0.0,1.0,57.14,104.8,-0.02,0.013,3.159,0,42,1.0,1,1,1,1,1
288,0.007400000000000001,0.006699999999999999,-0.07448,107.8,0.0,1.0,59.78,106.8,-0.131,0.006,3.209,0,42,1.0,1,1,1,1,1
289,-0.022200000000000004,0.0224,0.03724,109.1,0.0,1.0,64.98,108.23333333333333,-0.263,0.004,3.213,0,42,1.0,1,1,1,1,1
290,-0.0185,0.0125,0.004900000000000007,110.5,0.0,2.0,64.73,109.8,-0.374,0.099,3.134,0,42,1.0,1,1,1,1,1
291,-0.0098,0.0035000000000000005,-0.058800000000000005,0.0,0.0,1.0,68.19,111.4,-0.192,0.143,3.131,0,42,1.0,1,1,1,1,1
292,-0.03,0.0087,-0.67522,113.1,0.0,1.0,71.65,113.36666666666667,0.192,0.109,3.387,2,42,1.0,1,1,1,1,1
293,0.002999999999999999,0.0196,-0.3910200000000001,112.7,0.0,1.0,81.72,113.10000000000001,0.899,0.169,3.436,2,42,1.0,1,1,1,1,1
294,-0.007300000000000003,-0.038799999999999994,0.24892,110.7,1.0,1.0,85.65,111.36666666666667,1.404,0.225,3.198,4,42,1.0,1,1,1,1,1
295,-0.010100000000000001,-0.0179,0.64974,110.2,0.0,1.0,999.0,110.325,0.0,-0.0,3.267,1,42,0.0,1,1,1,1,1
296,-0.0163,-0.042199999999999994,0.5478200000000001,111.9,0.0,1.0,999.0,111.33333333333333,0.091,0.121,3.286,1,42,0.0,1,1,1,1,1
297,-0.036444444444444446,0.0018888888888888898,0.3005333333333333,113.3,0.0,2.0,191.38,112.83333333333333,0.333,0.127,3.266,1,42,1.0,1,1,1,1,1
298,-0.02709090909090909,0.010818181818181819,0.09087272727272729,0.0,0.0,2.0,181.03,114.44999999999999,0.313,0.055,3.269,1,42,1.0,1,1,1,1,1
299,0.00030000000000000024,0.0199,0.05096000000000001,115.6,0.0,2.0,165.37,116.46666666666665,0.343,0.023,3.234,0,42,1.0,1,1,1,1,1
300,-0.016222222222222225,0.011111111111111112,0.11542222222222223,117.5,0.0,2.0,147.33,117.7,0.162,0.019,3.256,1,42,1.0,1,1,1,1,1
301,-0.0078,0.0032,-0.7761600000000001,119.5,0.0,2.0,121.95,119.15,0.071,-0.013,3.451,2,42,1.0,1,1,1,1,1
302,-0.005200000000000001,-0.0016000000000000007,-1.0985800000000001,117.1,0.0,2.0,102.13,117.89999999999999,-0.061,0.006,3.49,2,42,1.0,1,1,1,1,1
303,-0.016999999999999998,-0.010899999999999996,-0.5390000000000001,112.8,0.0,2.0,79.88,114.23333333333333,-0.101,0.0,3.445,2,42,1.0,1,1,1,1,1
304,-0.040999999999999995,0.005900000000000001,0.30184000000000005,107.7,0.0,2.0,65.39,110.25,-0.253,0.022,3.519,1,42,1.0,1,1,1,1,1
305,-0.008599999999999997,-0.0108,1.02508,102.1,0.0,1.0,47.14,103.96666666666665,-0.465,0.074,3.33,1,42,1.0,1,1,1,1,1
306,-0.004199999999999999,-0.014900000000000002,0.7653800000000002,0.0,0.0,1.0,32.68,102.56666666666666,-0.303,0.097,3.273,1,42,1.0,1,1,1,1,1
307,-0.016499999999999997,-0.011400000000000002,0.07154000000000002,103.4,0.0,1.0,23.48,103.4,-0.253,0.092,3.262,1,42,1.0,1,1,1,1,1
308,-0.014100000000000001,0.0026999999999999975,0.08428000000000002,104.0,0.0,1.0,19.06,103.60000000000001,-0.293,0.097,3.274,1,42,1.0,1,1,1,1,1
309,-0.0089,0.0016000000000000003,0.18130000000000002,105.2,0.0,1.0,16.14,104.39999999999999,-0.283,0.074,3.298,1,42,1.0,1,1,1,1,1
310,-0.0142,-0.0006999999999999996,-0.2548,106.4,0.0,1.0,13.77,106.0,-0.222,0.094,3.292,2,42,1.0,1,1,1,1,1
311,-0.008,-0.0132,-0.5096,109.2,0.0,2.0,13.16,108.26666666666667,-0.152,0.084,3.296,2,42,1.0,1,1,1,1,1
312,-0.0154,0.0062,-0.4076800000000001,105.5,0.0,2.0,26.05,107.35,-0.091,0.065,3.365,2,42,1.0,1,1,1,1,1
313,-0.03130000000000001,-0.011,-0.98196,0.0,0.0,3.0,24.48,103.96666666666665,-0.071,0.051,3.496,2,42,1.0,1,1,1,1,1
314,-0.0147,0.014400000000000001,-0.051940000000000035,100.80000000000001,0.0,3.0,21.2,100.0,-0.111,0.049,3.562,0,42,1.0,1,1,1,1,1
315,-0.014000000000000002,-0.0079,0.6683600000000001,93.2,0.0,3.0,17.82,94.93333333333334,-0.01,0.058,3.439,1,42,1.0,1,1,1,1,1
316,-0.002000000000000001,-0.030200000000000005,0.5723200000000002,93.9,0.0,3.0,15.93,93.55000000000001,0.081,0.057,3.205,1,42,1.0,1,1,1,1,1
317,0.006777777777777776,-0.01,0.4159555555555556,94.6,0.0,3.0,13.0,94.36666666666667,0.182,0.041,3.222,1,42,1.0,1,1,1,1,1
318,-0.011099999999999999,-0.011700000000000002,0.37436,0.0,0.0,3.0,11.23,95.39999999999999,0.253,0.087,3.285,1,42,1.0,1,1,1,1,1
319,0.011300000000000001,0.0038000000000000004,-1.2543999999999997,97.94999999999999,0.0,3.0,10.08,97.94999999999999,0.455,0.087,3.415,2,42,1.0,1,1,1,1,1
320,-0.005800000000000001,0.0092,-0.6928599999999999,95.5,0.0,3.0,40.9,97.03333333333335,0.727,0.094,3.441,2,42,1.0,1,1,1,1,1
321,-0.0112,-0.025500000000000002,0.3488800000000001,89.1,0.0,2.0,45.45,92.3,0.626,0.041,3.271,1,42,1.0,1,1,1,1,1
322,-0.0098,0.014400000000000001,0.45864,87.5,0.0,3.0,8.01,88.03333333333335,0.576,0.007,3.297,1,42,1.0,1,1,1,1,1
323,-0.0072,0.016499999999999997,0.3733800000000001,0.0,0.0,3.0,7.98,88.1,0.424,0.045,3.212,1,42,1.0,1,1,1,1,1
324,-0.007200000000000001,0.0144,-0.30478,88.7,0.0,3.0,8.63,89.7,0.283,-0.065,3.261,2,42,1.0,1,1,1,1,1
325,-0.014800000000000002,-0.007300000000000001,-0.3381000000000001,90.2,0.0,3.0,8.92,90.2,0.162,0.012,3.306,2,42,1.0,1,1,1,1,1
326,0.005222222222222222,-0.002333333333333333,-0.07404444444444445,87.8,0.0,3.0,9.34,88.60000000000001,0.0,-0.01,2.867,0,42,1.0,1,1,1,1,1
327,0.010875,0.0024999999999999996,-0.0637,88.4,0.0,3.0,10.24,88.1,-0.111,0.123,2.904,0,42,1.0,1,1,1,1,1
328,-0.003099999999999998,0.010899999999999998,0.5546800000000001,86.5,0.0,3.0,10.16,87.45,-0.081,0.172,3.045,1,42,1.0,1,1,1,1,1
329,-0.0066,-0.003,0.22834,88.8,0.0,3.0,10.34,87.65,-0.172,0.167,3.223,1,42,1.0,1,1,1,1,1
330,-0.006,-0.0013999999999999996,-0.033319999999999995,90.3,0.0,2.0,10.48,89.8,-0.263,0.163,3.419,0,42,1.0,1,1,1,1,1
331,0.010700000000000003,-0.0158,-0.12054000000000002,0.0,0.0,2.0,10.73,91.16666666666667,-0.313,0.081,3.338,2,42,1.0,1,1,1,1,1
332,-0.0154,0.010599999999999998,-0.12152000000000002,93.4,0.0,2.0,10.65,92.8,-0.444,0.046,3.346,2,42,1.0,1,1,1,1,1
333,-0.0373,0.0393,0.08820000000000003,0.0,0.0,2.0,10.49,92.2,-0.525,0.029,3.669,1,42,1.0,1,1,1,1,1
334,-0.020300000000000002,-0.0067,-0.16758,92.35,0.0,2.0,10.41,92.09999999999998,-0.475,0.05,3.399,2,42,1.0,1,1,1,1,1
335,-0.0075000000000000015,0.014000000000000002,-0.27734000000000003,93.3,0.0,2.0,10.0,93.23333333333333,-0.444,0.027,3.469,2,42,1.0,1,1,1,1,1
336,-0.004222222222222221,-0.0022222222222222222,-0.1382888888888889,92.4,0.0,2.0,9.41,92.85,-0.354,0.101,3.44,2,42,1.0,1,1,1,1,1
337,-0.010600000000000002,-0.0174,0.17444,91.5,0.0,2.0,999.0,91.95,-0.253,0.127,3.356,1,42,0.0,1,1,1,1,1
338,0.01311111111111111,0.024333333333333335,-0.3419111111111111,91.5,0.0,2.0,78.75,91.5,-0.222,0.131,3.26,2,42,1.0,1,1,1,1,1
339,-0.026181818181818185,3.154042683594195e-19,-0.08463636363636366,91.2,0.0,2.0,87.99,91.35,0.04,0.17,3.265,0,42,1.0,1,1,1,1,1
340,9.99999999999987e-05,-0.017,0.33515999999999996,90.6,0.0,3.0,94.94,91.0,0.131,0.122,3.195,1,42,1.0,1,1,1,1,1
341,-0.019555555555555555,0.00911111111111111,-0.010888888888888889,91.2,0.0,3.0,96.38,90.8,0.081,0.057,3.132,0,42,1.0,1,1,1,1,1
342,-0.0179,-0.0027,-0.10290000000000003,0.0,0.0,3.0,16.75,91.46666666666665,0.04,0.146,3.303,2,42,1.0,1,1,1,1,1
343,-0.0116,0.0077,0.13034,91.6,0.0,2.0,10.26,91.6,0.222,0.136,3.312,1,42,1.0,1,1,1,1,1
344,-0.0184,-0.0206,-0.5733,91.1,0.0,3.0,9.79,91.43333333333332,0.485,0.123,3.348,2,42,1.0,1,1,1,1,1
345,-0.011800000000000001,-0.0162,-0.4968600000000001,91.1,0.0,3.0,8.77,91.1,0.798,0.144,3.379,2,42,1.0,1,1,1,1,1
346,-0.0032000000000000028,0.0048000000000000004,0.04508,88.7,0.0,3.0,8.66,89.9,0.485,0.121,3.425,0,42,1.0,1,1,1,1,1
347,0.003888888888888888,0.00488888888888889,0.5825555555555556,86.4,0.0,3.0,8.81,87.55000000000001,0.475,0.06,3.298,1,42,1.0,1,1,1,1,1
348,-0.0329,-0.0195,0.3724,0.0,0.0,3.0,9.06,86.76666666666667,0.545,0.052,3.27,1,42,1.0,1,1,1,1,1
349,-0.009600000000000001,-0.0048000000000000004,0.10486000000000001,89.2,0.0,2.0,9.5,88.63333333333333,0.626,0.026,3.236,1,42,1.0,1,1,1,1,1
350,0.0017999999999999989,-0.009000000000000003,-0.4429600000000001,90.9,0.0,2.0,10.03,90.33333333333333,0.424,0.039,3.275,2,42,1.0,1,1,1,1,1
351,-0.04070000000000001,0.0042,-0.20972000000000005,91.3,0.0,2.0,10.08,91.1,0.253,0.011,3.303,2,42,1.0,1,1,1,1,1
352,0.026500000000000003,0.028499999999999998,0.21462,89.6,0.0,2.0,10.15,90.16666666666667,0.02,-0.037,3.302,1,42,1.0,1,1,1,1,1
353,0.0020999999999999986,0.0103,-0.35574,90.0,0.0,1.0,10.22,89.8,-0.101,0.084,3.332,2,42,1.0,1,1,1,1,1
354,-0.0299,-0.03750000000000001,-0.08134000000000001,88.6,0.0,3.0,10.04,89.06666666666666,0.121,0.121,3.365,0,42,1.0,1,1,1,1,1
355,0.002,-0.0012000000000000003,0.20482,86.8,0.0,3.0,10.05,87.69999999999999,0.343,0.068,3.34,1,42,1.0,1,1,1,1,1
356,-0.0076,-0.013299999999999998,0.23912,86.0,0.0,3.0,10.41,86.4,0.404,0.0,3.251,1,42,1.0,1,1,1,1,1
357,-0.016,0.00788888888888889,-0.055533333333333344,86.5,0.0,3.0,10.94,86.25,0.232,-0.058,3.274,0,42,1.0,1,1,1,1,1
358,-0.00040000000000000175,0.0023,0.10878000000000002,87.3,0.0,3.0,11.38,86.9,0.121,-0.035,3.237,1,42,1.0,1,1,1,1,1
359,-0.0226,-0.0107,-0.30184000000000005,87.8,0.0,2.0,11.82,87.63333333333333,-0.121,0.011,3.363,2,42,1.0,1,1,1,1,1
360,0.0008999999999999974,0.0029000000000000002,0.23912,0.0,0.0,3.0,12.83,87.5,-0.273,0.053,3.363,1,42,1.0,1,1,1,1,1
361,0.004100000000000001,0.0109,0.09212,87.2,0.0,3.0,13.37,88.05000000000001,-0.323,0.039,3.229,1,42,1.0,1,1,1,1,1
362,-0.0017000000000000006,0.010199999999999999,0.03822000000000001,89.25,0.0,3.0,14.06,89.36666666666667,-0.182,0.014,3.155,0,42,1.0,1,1,1,1,1
363,-0.0196,0.032100000000000004,-0.04508,92.1,0.0,3.0,14.21,90.85,0.101,0.118,3.234,0,42,1.0,1,1,1,1,1
364,-0.0088,0.0103,0.06762000000000001,94.0,0.0,3.0,14.01,93.05,0.939,0.119,3.233,0,42,1.0,1,1,1,1,1
365,-0.0015,-0.0349,0.03038,0.0,1.0,2.0,12.71,95.60000000000001,1.465,0.205,3.365,4,42,1.0,1,1,1,1,1
366,-0.007800000000000001,-0.0259,0.042140000000000004,97.9,0.0,2.0,48.52,97.15,0.0,-0.0,3.212,0,42,1.0,1,1,1,1,1
367,-0.000666666666666668,-0.021777777777777778,-0.028311111111111127,99.3,0.0,2.0,44.39,99.3,0.0,-0.0,3.213,0,42,1.0,1,1,1,1,1
368,0.0018000000000000023,-0.001899999999999999,-0.047040000000000005,0.0,0.0,2.0,41.19,100.63333333333333,-0.263,0.037,3.415,0,42,1.0,1,1,1,1,1
369,-0.0161,0.0089,-0.32438,101.8,0.0,1.0,40.64,101.55,-0.172,0.068,3.39,2,42,1.0,1,1,1,1,1
370,-0.0025999999999999994,0.0099,-0.10682000000000003,0.0,0.0,2.0,37.68,101.8,-0.152,0.054,3.256,2,42,1.0,1,1,1,1,1
371,-0.0131,0.0118,-0.30086000000000007,101.8,0.0,2.0,32.03,102.0,-0.162,0.057,3.346,2,42,1.0,1,1,1,1,1
372,-0.014500000000000002,0.0211,0.07350000000000002,102.4,0.0,2.0,24.06,101.2,-0.131,0.076,3.475,1,42,1.0,1,1,1,1,1
373,-0.008400000000000001,-0.0062,0.16757999999999998,101.1,0.0,2.0,19.46,101.1,0.111,0.087,3.318,1,42,1.0,1,1,1,1,1
374,-0.017,-0.0179,-0.7722400000000001,101.6,0.0,2.0,15.93,101.6,0.232,0.031,3.458,2,42,1.0,1,1,1,1,1
375,-0.018000000000000002,0.0016666666666666668,-1.6463999999999999,99.4,0.0,2.0,11.18,100.86666666666667,0.333,0.04,3.602,2,42,1.0,1,1,1,1,1
376,-0.016090909090909097,0.009999999999999998,0.5113818181818183,89.4,0.0,2.0,10.1,94.4,0.232,-0.022,3.607,1,42,1.0,1,1,1,1,1
377,-0.023625000000000004,0.0015,0.8513749999999999,86.5,0.0,2.0,8.24,87.95,0.232,0.028,3.248,1,42,1.0,1,1,1,1,1
378,-0.0199,-0.000499999999999999,0.04802,87.7,0.0,2.0,7.63,87.3,0.222,0.015,3.269,0,42,1.0,1,1,1,1,1
379,-0.018800000000000004,-0.0024000000000000007,-0.15778000000000003,84.9,0.0,2.0,6.91,86.30000000000001,0.212,0.009,3.35,2,42,1.0,1,1,1,1,1
380,-0.008999999999999998,0.004333333333333332,-0.35171111111111114,86.5,0.0,1.0,6.64,85.7,0.263,0.031,3.525,2,42,1.0,1,1,1,1,1
381,-0.006909090909090907,0.003090909090909091,0.16838181818181822,84.7,0.0,1.0,6.48,85.89999999999999,0.111,-0.032,3.558,1,42,1.0,1,1,1,1,1
382,-0.011555555555555555,0.001555555555555556,0.5248444444444444,84.2,0.0,1.0,6.45,84.36666666666667,0.091,-0.009,3.365,1,42,1.0,1,1,1,1,1
383,-0.0346,0.0348,0.16268,0.0,0.0,2.0,11.9,85.86666666666667,0.081,-0.01,3.326,1,42,1.0,1,1,1,1,1
384,-0.016900000000000002,0.006900000000000001,0.09799999999999998,86.7,0.0,2.0,14.67,87.15,0.606,0.081,3.33,1,42,1.0,1,1,1,1,1
385,0.0131,-0.015200000000000002,0.014699999999999998,88.25,1.0,1.0,14.83,88.25,1.505,0.167,3.305,4,42,1.0,1,1,1,1,1
386,-0.0236,-0.0652,-0.07448,91.4,0.0,2.0,15.12,90.56666666666668,-0.697,-0.029,4.298,0,42,1.0,1,1,1,1,1
387,0.003000000000000001,-0.039999999999999994,-0.019600000000000006,94.3,0.0,3.0,16.96,94.3,-0.515,0.077,3.602,0,42,1.0,1,1,1,1,1
388,-0.0196,-0.0010000000000000002,-0.047040000000000005,0.0,0.0,3.0,19.66,95.19999999999999,-0.465,0.141,3.121,0,42,1.0,1,1,1,1,1
389,-0.0177,0.007200000000000002,-0.13328,96.19999999999999,0.0,3.0,23.56,96.16666666666667,-0.303,0.173,3.118,2,42,1.0,1,1,1,1,1
390,-0.009000000000000001,-0.012100000000000001,-0.06468,99.1,0.0,2.0,28.64,97.69999999999999,-0.232,0.185,3.146,0,42,1.0,1,1,1,1,1
391,-0.0032000000000000006,0.0159,-0.09212000000000001,100.5,0.0,1.0,31.33,99.8,-0.242,0.185,3.107,2,42,1.0,1,1,1,1,1
392,-0.029700000000000004,0.0044,-0.147,101.5,0.0,1.0,34.02,100.83333333333333,-0.263,0.142,3.113,2,42,1.0,1,1,1,1,1
393,0.004600000000000002,0.020800000000000006,-0.08428000000000001,104.5,0.0,1.0,39.66,103.5,-0.232,0.129,3.152,0,42,1.0,1,1,1,1,1
394,-0.013000000000000003,-0.018600000000000002,-0.14798,104.3,0.0,1.0,42.79,104.36666666666667,-0.121,0.188,3.16,2,42,1.0,1,1,1,1,1
395,-0.004199999999999998,-0.0104,-0.07056000000000001,106.7,0.0,2.0,44.21,105.5,-0.131,0.155,3.163,0,42,1.0,1,1,1,1,1
396,-0.005299999999999997,0.011300000000000001,-0.31360000000000005,108.1,0.0,3.0,44.14,107.16666666666667,-0.172,0.131,3.155,2,42,1.0,1,1,1,1,1
397,-0.013300000000000001,-0.0089,-0.15092000000000003,109.5,0.0,3.0,999.0,108.56666666666666,-0.192,0.132,3.149,2,42,0.0,1,1,1,1,1
398,-0.0031999999999999993,0.0047,-0.027440000000000003,110.6,0.0,3.0,999.0,109.86666666666667,-0.212,0.122,3.143,0,42,0.0,1,1,1,1,1
399,-0.0333,0.004,-0.20678000000000002,112.0,0.0,2.0,999.0,111.3,-0.242,0.071,3.152,2,42,0.0,1,1,1,1,1
400,0.018300000000000004,0.012100000000000001,-0.04998000000000001,112.6,0.0,2.0,999.0,112.39999999999999,-0.263,0.072,3.121,0,42,0.0,1,1,1,1,1
401,-0.019200000000000002,0.003999999999999999,-0.31654000000000004,114.1,0.0,2.0,999.0,113.35,-0.313,0.077,3.2,2,42,0.0,1,1,1,1,1
402,-0.0114,0.0198,-0.5517400000000001,114.9,0.0,1.0,999.0,114.69999999999999,-0.364,0.042,3.269,2,42,0.0,1,1,1,1,1
403,-0.016599999999999997,-0.00040000000000000094,-0.14504,113.0,0.0,1.0,999.0,113.475,-0.374,0.056,3.294,2,42,0.0,1,1,1,1,1
404,-0.0068000000000000005,-0.0034000000000000002,-0.05194000000000002,110.6,0.0,1.0,999.0,111.19999999999999,-0.303,0.08,3.232,0,42,0.0,1,1,1,1,1
405,-0.010400000000000003,0.004300000000000001,0.64582,108.3,0.0,1.0,999.0,109.06666666666666,-0.192,0.102,3.185,1,42,0.0,1,1,1,1,1
406,-0.018000000000000002,-0.005299999999999999,0.4606,108.6,0.0,1.0,999.0,108.44999999999999,-0.141,0.118,3.128,1,42,0.0,1,1,1,1,1
407,-0.005333333333333333,0.000555555555555555,0.14046666666666668,0.0,0.0,1.0,999.0,110.3,-0.162,0.111,3.149,1,42,0.0,1,1,1,1,1
408,-0.0157,0.0032999999999999987,0.20090000000000002,110.75,0.0,1.0,999.0,110.75,-0.273,0.068,3.135,1,42,0.0,1,1,1,1,1
409,-0.0113,0.009900000000000003,-0.45080000000000003,112.4,0.0,2.0,999.0,112.0,-0.394,0.07,3.177,2,42,0.0,1,1,1,1,1
