Timestamp,A_x,A_y,A_z,Speed,Lane_Change,No_Of_Veh,Dist_Veh,GPS,X_pos,Phi_angle,Road_width,Target,Driver_tag,Vehicle_Flag,norm_avail,accr_avail,brek_avail,llc_avail,rlc_avail
483,-0.0265,0.0116,-0.65562,0,0,1,999,52.06666667,0.141,0.2,4.232,2,41,0,1,1,1,1,1
948,-0.0196,0.0083,0.00392,89.4,0,1,37.51,90.15,-0.071,0.086,3.095,0,41,1,1,1,1,1,1
286,-0.003,-0.0332,0.03332,111.2,0,1,49.71,111.2333333,0.141,0,3.224,0,41,1,1,1,1,1,1
27,-0.0125,0.0017,0.02842,83.1,0,2,999,83.56666667,0.081,0.059,3.74,0,41,0,1,1,1,1,1
692,-0.0054,0.0194,0.31752,0,0,2,45.64,91.25,-0.121,0.031,3.18,1,41,1,1,1,1,1,1
617,-0.0147,0.0037,0.0735,83.9,0,2,999,84.46666667,-0.242,0.067,3.362,0,41,0,1,1,1,1,1
978,-0.0116,-0.0423,-0.99372,64.7,0,3,39.86,64.03333333,-0.394,0.046,3.353,2,41,1,1,1,1,1,1
544,-0.0085,-0.01875,-0.263375,82.2,0,3,34.57,82.2,-0.465,-0.035,3.277,2,41,1,1,1,1,1,1
636,-0.044,0.0075,0.50666,86.1,0,4,54.51,85.95,-0.111,0.038,3.195,1,41,1,1,1,1,1,1
920,-0.0056,0.0046,0.02058,105.5,0,1,999,105.5333333,0.212,0.05,3.333,0,41,0,1,1,1,1,1
854,-0.0076,-0.0031,-0.03626,98.2,0,2,74.99,98.2,0.212,0.06,3.333,0,41,1,1,1,1,1,1
197,-0.0204,0.0236,0.1029,107.5,0,3,74.72,107.125,0.152,0.001,3.249,1,41,1,1,1,1,1,1
337,-0.0127,0.0194,-0.06076,97.7,0,2,45.34,97.53333333,0.323,-0.003,3.204,0,41,1,1,1,1,1,1
501,-0.016,0.0055,-0.20384,58.85,0,1,63.79,59.53333333,0.535,0.112,3.332,2,41,1,1,1,1,1,1
466,-0.010727273,0.049636364,-0.1176,65.5,0,1,66.51,64.6,-0.313,0.089,3.307,0,41,1,1,1,1,1,1
48,0.0034,0.0072,-0.18032,100.9,0,0,999,100.85,-0.253,0.065,3.954,2,41,0,1,1,1,1,1
396,-0.0065,-0.0543,-0.18718,98.7,0,3,999,97.63333333,0,0,5.247,2,41,0,1,1,1,1,1
682,0.012,-0.0125,0.29008,97,0,2,61.16,95.55,0.141,0.058,3.182,1,41,1,1,1,1,1,1
259,-0.0024,0.012,-0.03332,113.3,0,1,999,112.9428571,0.364,0.1,3.293,0,41,0,1,1,1,1,1
523,0.0015,0.0046,0.15484,0,0,3,999,75.3,-0.192,0.114,3.294,1,41,0,1,1,1,1,1
111,-0.0069,0.0024,0.20384,102.4,0,0,999,102.4375,0.232,0.033,3.378,1,41,0,1,1,1,1,1
647,-0.0135,0.0105,0.23128,87,0,3,14.68,86.2,0,0.056,3.229,1,41,1,1,1,1,1,1
815,-0.0038,-0.011,-0.02646,98.3,0,2,25.98,98.26666667,-0.343,0.059,3.139,0,41,1,1,1,1,1,1
628,-0.0032,0.0027,0.09604,86.1,0,4,66.93,86.45,-0.162,0.134,3.185,0,41,1,1,1,1,1,1
116,-0.0117,0.0016,0.02744,0,0,0,999,106.975,-0.121,0.025,3.32,0,41,0,1,1,1,1,1
751,-0.018363636,-0.008545455,0.038309091,114.6,0,0,999,113.65,-0.071,0.071,3.125,0,41,0,1,1,1,1,1
134,-0.0231,0.0027,0.14994,97.3,0,2,40.14,95.9,-0.071,0.086,3.355,1,41,1,1,1,1,1,1
301,-0.0165,-0.003,0.27342,99.4,0,2,36.06,99.775,0,0.122,3.299,1,41,1,1,1,1,1,1
623,-0.0128,-0.0076,0.02058,86.3,0,2,999,86.3,-0.283,0.085,3.28,0,41,0,1,1,1,1,1
444,-0.035285714,-0.024714286,0.0294,71.9,0,0,999,71.9,0,0,3.5,0,41,0,1,1,1,1,1
953,-0.019909091,-0.005181818,0.669963636,0,0,1,15.48,66.4,0.111,0.072,3.057,1,41,1,1,1,1,1,1
410,-0.0278,0.0049,-0.0294,91.1,0,2,999,90.83333333,-0.414,0.086,3.169,0,41,0,1,1,1,1,1
362,-0.0241,-0.0014,-0.11074,102.95,0,2,50.1,102.95,0.313,0.002,3.238,0,41,1,1,1,1,1,1
727,-0.0069,0.0091,-0.06566,110.7,0,2,71.46,110.7666667,-0.303,0.043,3.139,0,41,1,1,1,1,1,1
237,0.0026,-0.0464,0.05586,0,0,3,33.28,106.1142857,0.535,0.065,3.219,0,41,1,1,1,1,1,1
654,0.004333333,0.014,0.045733333,90.4,0,3,33.14,90.3,-0.333,0.017,3.165,0,41,1,1,1,1,1,1
278,-0.016,0.0079,-0.05096,112.5,0,1,62.26,112.66,0.061,0.062,3.243,0,41,1,1,1,1,1,1
665,-0.006111111,-0.008888889,-0.111066667,91.9,0,3,56.17,92.26666667,-0.253,0.089,3.208,0,41,1,1,1,1,1,1
437,-0.0115,0.0501,-0.29008,73.1,0,0,999,72.5,0.545,0.07,4.162,2,41,0,1,1,1,1,1
261,-0.0221,-0.0351,-0.098,0,0,1,999,111.88,1.596,0.1,3.471,0,41,0,1,1,1,1,1
838,-0.0109,-0.0136,-0.04116,0,0,3,45.89,99.36666667,0.465,0.014,3.196,0,41,1,1,1,1,1,1
154,-0.028888889,-0.003222222,0.222133333,90.8,0,4,23.31,92.08571429,-0.04,0.121,3.354,1,41,1,1,1,1,1,1
960,0.0073,0.0161,0.12054,62.5,0,1,18.77,63.7,0.131,0.084,2.942,1,41,1,1,1,1,1,1
738,-0.0083,-0.0057,0.30674,109.9,0,0,999,109.75,0,0.015,3.273,1,41,0,1,1,1,1,1
359,-0.0031,-0.0101,-0.10192,100.4,0,3,50.04,99.2,0.141,0.007,3.259,0,41,1,1,1,1,1,1
431,-0.0132,0.0016,-0.00294,82.1,0,1,999,80.5,-0.111,0.019,3.725,0,41,0,1,1,1,1,1
223,-0.0127,-0.0135,-0.65954,120.3,0,1,46.63,120.3857143,0.384,0.012,3.252,2,41,1,1,1,1,1,1
170,-0.0008,-0.0028,-0.13818,98.4,0,3,32.27,98.28571429,-0.091,0.096,3.396,2,41,1,1,1,1,1,1
670,-0.022444444,-0.000444444,-0.063155556,97.5,0,1,999,95.65,-0.313,0.11,3.151,0,41,0,1,1,1,1,1
389,-0.0138,-0.018,0.05488,98.8,0,3,40.08,98.83333333,0,0.017,3.27,0,41,1,1,1,1,1,1
195,-0.004,0.0121,-0.25872,107.4,0,3,49.31,107.3,0.162,0.024,3.196,2,41,1,1,1,1,1,1
463,-0.022727273,0.011909091,-0.197781818,0,0,1,64.72,65.5,-0.384,0.11,3.8,2,41,1,1,1,1,1,1
804,-0.004222222,-0.013444444,0.090377778,104,0,2,50.74,104,-0.121,0.036,3.184,0,41,1,1,1,1,1,1
181,-0.016,0.0176,-0.16268,97,0,4,11.51,97.07142857,0,0,3.31,2,41,1,1,1,1,1,1
977,-0.0307,-0.0281,-0.52234,0,0,2,43.18,64.3,-0.354,0.004,3.191,2,41,1,1,1,1,1,1
731,-0.015,0.0074,0.03626,112.5,0,1,73.64,112.6333333,-0.061,0.043,3.126,0,41,1,1,1,1,1,1
862,-0.0037,-0.0018,-0.0588,97.5,0,1,95.55,97.7,0.152,0.02,3.211,0,41,1,1,1,1,1,1
243,-0.0067,-0.0101,1.70E-18,104.8,0,3,18.52,104.8,-0.03,0.089,3.353,0,41,1,1,1,1,1,1
283,-0.0099,0.0073,-0.04704,112.7,0,1,53.32,112.72,0.444,0.002,3.252,0,41,1,1,1,1,1,1
955,-0.0165,-0.0102,0.23912,63.8,0,1,11.89,64.05,0.323,-0.018,3.094,1,41,1,1,1,1,1,1
199,0.004,0.0315,0.10192,108.2,0,2,69.08,107.9,0.091,0.018,3.142,0,41,1,1,1,1,1,1
93,-0.0116,0.0172,0.11466,97.7,0,2,999,97.64285714,0.323,-0.008,3.353,1,41,0,1,1,1,1,1
699,-0.0093,-0.0039,-0.43022,97.6,0,2,35.12,98.4,-0.222,0.07,3.139,2,41,1,1,1,1,1,1
182,-0.0085,0.07,-0.11564,97.1,0,4,11.44,97.0875,0.384,0.129,3.432,0,41,1,1,1,1,1,1
418,0.0187,-0.0234,-0.15876,88,0,4,999,87.825,-0.313,0.109,3.115,2,41,0,1,1,1,1,1
403,-0.0006,0.0164,0.00392,90.9,0,2,999,91.3,-0.475,0.056,3.169,0,41,0,1,1,1,1,1
624,0.003,-0.000666667,-0.115422222,87.3,0,3,63.2,87,-0.232,0.025,3.209,0,41,1,1,1,1,1,1
115,-0.0038,0.006,0.06664,105.75,0,0,999,106.0125,0.222,0.023,3.317,0,41,0,1,1,1,1,1
81,0.0026,-0.0297,0.10486,97.7,0,1,18.76,97.86,-0.394,0.044,3.387,1,41,1,1,1,1,1,1
89,-0.0159,-0.0108,-0.0833,98.2,0,0,999,98.175,0.061,0.086,3.759,0,41,0,1,1,1,1,1
382,-0.0372,0.001,-0.2842,0,0,3,999,103.4,-0.242,0.05,3.321,2,41,0,1,1,1,1,1
291,-0.0023,-0.0155,0.04312,110.7,0,1,40.69,110.975,0.192,0.08,3.406,0,41,1,1,1,1,1,1
873,-0.0152,-0.0151,0.13426,99,0,1,98.4,99.4,-0.101,0.077,3.218,1,41,1,1,1,1,1,1
210,-0.0343,-0.0187,0.17346,114.3,0,2,999,113.0142857,0.253,0.03,3.239,1,41,0,1,1,1,1,1
965,-0.0195,-0.0143,-0.4949,72.5,0,1,29.91,73.1,0.141,0.089,3.093,2,41,1,1,1,1,1,1
244,0.003555556,-0.005111111,-0.003266667,101.6,0,3,16.61,102.1333333,-0.101,0.038,3.349,0,41,1,1,1,1,1,1
347,-0.0043,0.0036,-0.1666,100.1,0,4,49.84,100.05,0.141,0.019,3.313,2,41,1,1,1,1,1,1
975,-0.0279,0.0147,-0.00294,64.3,0,1,42.8,64.5,0.273,-0.03,3.319,0,41,1,1,1,1,1,1
31,-0.0038,-0.0177,0.08134,85.2,0,2,200.56,85.55,0.293,0.125,3.958,0,41,1,1,1,1,1,1
62,-0.0121,-0.0142,-0.08428,97.85,0,0,999,97.65,0,0.097,3.897,0,41,0,1,1,1,1,1
55,-0.0153,-0.0105,-0.18424,101.2,0,0,999,99.07272727,-0.091,0.098,4.037,2,41,0,1,1,1,1,1
234,0.001,-0.018111111,0.143733333,102.3,0,3,36.16,103.1571429,0.303,0.009,3.221,1,41,1,1,1,1,1,1
260,-0.0149,0.0143,-0.22834,112.9,0,1,999,112.9666667,0.838,0.114,3.3,2,41,0,1,1,1,1,1
959,-0.0148,-0.0163,0.20286,0,0,1,15.23,61.9,0.162,0.114,2.914,1,41,1,1,1,1,1,1
861,-0.0126,0.0006,-0.0343,97.3,0,1,95.65,97.43333333,0.061,0.02,3.194,0,41,1,1,1,1,1,1
778,-0.0182,0.0078,0.08918,101.3,0,2,107.81,101.2,-0.212,0.049,3.252,0,41,1,1,1,1,1,1
726,-0.0014,-0.0043,-0.20482,110.9,0,2,71.25,110.7,-0.242,0.036,3.18,2,41,1,1,1,1,1,1
338,-0.0357,0.0087,0.1225,0,0,2,42.28,97.65,0.232,-0.003,3.28,1,41,1,1,1,1,1,1
826,-0.0347,0.0068,-0.06174,92.5,0,2,23.94,93.13333333,-0.02,0.104,3.247,0,41,1,1,1,1,1,1
932,-0.0142,-0.0062,0.07448,97.9,0,1,99.29,98.93333333,0.081,-0.007,3.297,0,41,1,1,1,1,1,1
639,0.0015,0.0048,-0.0196,89.5,0,4,83.02,88.6,-0.253,0.072,3.245,0,41,1,1,1,1,1,1
510,-0.0126,-0.0131,-0.06174,70.5,0,1,67.39,72.1,-0.394,0.065,3.58,0,41,1,1,1,1,1,1
280,-0.0057,0.0074,0.03234,113.1,0,1,55.05,113.1,0.131,0.079,3.289,0,41,1,1,1,1,1,1
178,-0.0141,0.0058,0.18522,92.8,0,3,34.69,94.15714286,-0.444,0.031,3.19,1,41,1,1,1,1,1,1
737,-0.0036,-0.0063,0.32536,109.9,0,0,999,110.4,0,0,3.149,1,41,0,1,1,1,1,1
632,-0.0185,0.0037,-0.15582,87.7,0,3,70.2,87.56666667,-0.121,0.063,3.244,2,41,1,1,1,1,1,1
469,-0.0204,0.014,0.0098,62.1,0,1,999,62.3,0.02,0.053,3.262,0,41,0,1,1,1,1,1
47,0.0017,-0.0017,-0.06664,0,0,0,999,100.3,-0.121,0.065,3.922,0,41,0,1,1,1,1,1
863,-0.0145,0.0069,-0.01568,97.8,0,1,96.18,97.05,0.253,0.027,3.23,0,41,1,1,1,1,1,1
724,-0.021555556,-0.017888889,-0.082755556,109.5,0,2,60,109.25,-0.293,0.116,3.29,0,41,1,1,1,1,1,1
502,-0.012,-0.0211,-0.06566,0,0,1,71.6,62.03333333,0.465,0.055,3.413,0,41,1,1,1,1,1,1
669,0.005,-0.018818182,-0.013363636,93.8,0,1,999,94.1,-0.394,0.021,3.15,0,41,0,1,1,1,1,1
511,0.0012,0.0021,-0.09408,73.6,0,1,67.21,73.36666667,-0.424,0.046,3.637,0,41,1,1,1,1,1,1
696,0.0055,0.008,-0.21266,95.5,0,1,38.78,94.86666667,-0.162,0.061,3.2,2,41,1,1,1,1,1,1
915,0.0048,0.0108,0.08036,105.4,0,0,999,105.275,0.162,-0.02,3.161,0,41,0,1,1,1,1,1
668,-0.0216,-0.0026,-0.0343,94.4,0,3,62.31,94,-0.293,0.026,3.118,0,41,1,1,1,1,1,1
934,-0.057777778,0.021222222,-0.006533333,95.9,0,0,999,94.76666667,-0.051,0.03,3.293,0,41,0,1,1,1,1,1
913,-0.002181818,-0.011181818,-0.109581818,0,0,1,52.72,105.25,0.313,0.087,3.26,0,41,1,1,1,1,1,1
646,-0.02,0.0032,-0.06468,87,0,3,13.46,87.65,0.152,0.06,3.308,0,41,1,1,1,1,1,1
680,-0.0101,0.0146,-0.31654,97,0,1,58.97,97.15,-0.131,0.098,3.355,2,41,1,1,1,1,1,1
322,0.0019,0.0108,0.28616,94.6,0,3,64.19,95.4,-0.101,0.043,3.289,1,41,1,1,1,1,1,1
254,-0.0105,0.0074,-0.294,110.1,0,2,82.77,111,-0.081,0.012,3.182,2,41,1,1,1,1,1,1
220,-0.0057,0.0047,0.2009,118.6,0,2,47,118.475,0.343,0.011,3.175,1,41,1,1,1,1,1,1
957,-0.0063,0.0087,0.23716,60.6,0,1,12.21,61.03333333,0.263,0.009,3.076,1,41,1,1,1,1,1,1
211,-0.0113,-0.0257,0.04704,112.8,0,2,999,114.1125,0.293,0.054,3.228,0,41,0,1,1,1,1,1
693,0.0197,0.0114,0.18914,91.7,0,2,42.3,90.95,-0.303,0.12,3.06,1,41,1,1,1,1,1,1
578,-0.0034,-0.0032,-0.13034,63.4,0,4,30.81,63.3,-0.182,0.022,3.143,2,41,1,1,1,1,1,1
919,-0.007,0.0163,0.06664,105.4,0,1,999,105.2333333,0.061,0.054,3.123,0,41,0,1,1,1,1,1
946,-0.0114,-0.023,-0.20384,91.2,0,2,31.11,91.1,-0.242,0.012,3.287,2,41,1,1,1,1,1,1
385,-0.011777778,0.043222222,-0.214511111,97.8,0,3,67.21,99.4,0.333,0.101,3.307,2,41,1,1,1,1,1,1
556,-0.0041,-0.004,-0.05096,75.5,0,4,999,75.9,0,0.057,3.251,0,41,0,1,1,1,1,1
813,-0.008,0.0125,0.22148,98.9,0,2,30.02,98.36666667,-0.364,0.039,3.142,1,41,1,1,1,1,1,1
314,-0.003555556,-0.005,-0.3724,101.5,0,3,44.1,101.35,0.222,0.02,3.325,2,41,1,1,1,1,1,1
758,0.0003,-0.0099,0.09702,108.6,0,1,999,109,-0.222,0.075,3.235,0,41,0,1,1,1,1,1
318,-0.0054,-0.0083,-0.14994,100.9,0,4,75.49,100.4333333,0.212,0.016,3.334,2,41,1,1,1,1,1,1
932,-0.0138,-0.0223,0.0686,94.4,0,2,999,93.2,-0.04,-0.036,3.242,0,42,0,1,1,1,1,1
481,-0.0139,0.0123,-0.18424,64.7,0,1,20.02,64.63333333,-0.566,0.001,3.91,0,42,1,1,1,1,1,1
861,-0.0067,0.0114,-0.24892,0,0,2,14.4,108.8,-0.141,0.134,3.42,2,42,1,1,1,1,1,1
142,0.0098,0.0117,0.52136,109.8,0,1,33.46,110.2,0.162,0.097,3.275,1,42,1,1,1,1,1,1
759,-0.0119,0.038,-0.19404,0,0,2,14.45,118.5,-0.061,0.098,3.416,2,42,1,1,1,1,1,1
529,-0.0183,-0.0092,0.34888,55.1,0,4,10.22,59.2,-0.364,0.139,3.233,1,42,1,1,1,1,1,1
359,-0.0226,-0.0107,-0.30184,87.8,0,2,11.82,87.63333333,-0.121,0.011,3.363,2,42,1,1,1,1,1,1
765,-0.0149,0.0054,0.1078,0,0,2,9.17,104.9666667,-0.384,0.047,3.27,0,42,1,1,1,1,1,1
447,0.002888889,0.006777778,0.448622222,76.2,0,2,23.59,76.56666667,-0.202,0.129,3.268,1,42,1,1,1,1,1,1
544,-0.0063,-0.0024,0.01666,52.1,0,5,10.89,51.4,-0.384,0.095,3.273,0,42,1,1,1,1,1,1
761,-0.0104,0.0187,-0.02842,111.7,0,2,10,114.1666667,-0.283,0.031,3.357,0,42,1,1,1,1,1,1
205,0.0076,-0.0005,0.04116,93.9,0,2,10.23,94.5,-0.222,0.072,3.394,0,42,1,1,1,1,1,1
776,-0.001333333,0.005888889,-0.713222222,105.4,0,3,19.47,104.5333333,0.02,0.075,3.316,2,42,1,1,1,1,1,1
694,0.0054,-0.0055,-0.33516,129.1,0,2,62.82,129.2,0.02,0.037,3.314,2,42,1,1,1,1,1,1
68,0.0004,-0.0005,-0.16954,120.2,0,0,999,120.1,0.202,0.095,3.523,0,42,0,1,1,1,1,1
264,-0.0114,0.0074,0.34104,79.8,0,3,10.97,80.1,-0.323,0.152,3.29,1,42,1,1,1,1,1,1
791,-0.0216,0.0183,-0.52136,100.2,0,4,10.29,99.66666667,-0.172,-0.075,3.148,2,42,1,1,1,1,1,1
907,-0.007222222,-7.71E-19,-0.139377778,94.1,0,1,12.73,94.46666667,0.404,0.07,3.061,0,42,1,1,1,1,1,1
409,-0.0113,0.0099,-0.4508,112.4,0,2,999,112,-0.394,0.07,3.177,2,42,0,1,1,1,1,1
168,-0.0138,0.0096,0.01078,92.2,0,1,37.95,91.92,0.01,0.076,3.161,0,42,1,1,1,1,1,1
806,-0.0049,-0.0274,0.03234,109.4,0,2,13.52,108.8666667,-0.596,0.033,3.157,0,42,1,1,1,1,1,1
834,-0.008090909,0.012090909,-0.255690909,104.5,0,3,12.25,104.5,0.071,0.07,3.233,2,42,1,1,1,1,1,1
710,-0.0092,-0.0104,0.28714,115,0,1,15.22,115.3333333,-0.152,0.075,3.211,1,42,1,1,1,1,1,1
219,0.0075,-0.0043,-0.27048,98.4,0,3,18.28,98.63333333,0.02,0.047,3.295,2,42,1,1,1,1,1,1
421,-0.043555556,0.128777778,-0.245,91.3,0,0,999,90.55,1.01,0.125,4.469,2,42,0,1,1,1,1,1
419,-0.0243,0.0595,-0.19306,93.6,0,0,999,94.46666667,0.525,0.127,4.256,2,42,0,1,1,1,1,1
60,-0.0177,-0.0119,-0.03234,111.9,0,1,62.6,111.2,-0.273,0.058,3.429,0,42,1,1,1,1,1,1
586,-0.0131,-0.0117,0.71932,75.5,0,4,11.13,74.15,-0.01,0.104,3.262,1,42,1,1,1,1,1,1
69,0.0006,0.0021,-0.02646,120.5,0,0,999,120.4,0.374,0.109,3.355,0,42,0,1,1,1,1,1
656,-0.0192,-0.0212,-0.03822,122.8,0,2,999,122.5666667,0,0,3.171,0,42,0,1,1,1,1,1
723,-0.0123,-0.0408,0.07448,116.4,0,3,17.33,114.75,-0.04,0.027,3.21,0,42,1,1,1,1,1,1
24,-0.0023,0.0049,-0.14112,105.55,0,1,999,105.675,-0.071,0.067,3.293,0,42,0,1,1,1,1,1
190,-0.0102,0.0242,-0.53214,124.1,0,1,999,123.7666667,0.364,0.02,3.331,2,42,0,1,1,1,1,1
385,0.0131,-0.0152,0.0147,88.25,1,1,14.83,88.25,1.505,0.167,3.305,4,42,1,1,1,1,1,1
670,0.0025,-0.0072,-0.10682,126.5,0,1,19.16,124.7666667,-0.152,0.064,3.149,0,42,1,1,1,1,1,1
242,-0.0207,-0.0142,-0.01078,91.2,0,2,11.48,91.2,0.222,0.093,3.384,0,42,1,1,1,1,1,1
418,-0.0119,0.0672,-0.13524,96.2,0,1,999,96.86666667,0.263,0.124,3.83,0,42,0,1,1,1,1,1
268,-0.0066,-0.0298,-0.05488,85.4,0,3,12,84.3,0.202,0.137,3.242,0,42,1,1,1,1,1,1
21,-0.0164,0.0223,-0.11172,0,0,3,999,103.5,-0.101,0.049,3.233,0,42,0,1,1,1,1,1
517,-0.016375,-0.026,-0.04165,84.2,0,4,999,84.2,-0.667,-0.085,3.328,0,42,0,1,1,1,1,1
489,-0.0078,-0.0007,0.42336,67.3,0,2,12.84,66.95,-0.354,0.028,3.645,1,42,1,1,1,1,1,1
413,-0.0221,0.0143,-0.16954,106.5,0,2,999,106.9,-0.02,0.12,3.451,0,42,0,1,1,1,1,1
330,-0.006,-0.0014,-0.03332,90.3,0,2,10.48,89.8,-0.263,0.163,3.419,0,42,1,1,1,1,1,1
238,-0.0055,0.012,-0.2548,90.8,0,3,12.61,90.25,0.061,0.033,3.217,2,42,1,1,1,1,1,1
509,-0.0035,-0.0178,0.00784,70.4,-2,3,33.62,70.83333333,0,0,3.517,3,42,1,1,1,1,1,1
77,-0.005,-0.0007,0.147,123.2,0,1,17.02,122.8,0.444,0.047,3.389,0,42,1,1,1,1,1,1
892,-0.0175,-0.0105,-0.06468,96.6,0,2,48.56,97.4,1.465,0.109,3.353,0,42,1,1,1,1,1,1
384,-0.0169,0.0069,0.098,86.7,0,2,14.67,87.15,0.606,0.081,3.33,0,42,1,1,1,1,1,1
926,-0.028,0.008,0.07056,88.9,0,3,17.2,87.25,0.798,0.069,3.223,0,42,1,1,1,1,1,1
145,-0.0227,0.0312,-0.2254,113.9,0,1,39.1,113.46,0.434,0.034,3.301,2,42,1,1,1,1,1,1
534,-0.015,0.0028,-0.14406,56.4,0,4,9.79,57.05,-0.081,0.156,3.292,0,42,1,1,1,1,1,1
171,-0.0016,0.0101,-0.02352,100,0,1,999,99.7,-0.374,0.034,3.415,0,42,0,1,1,1,1,1
164,-0.0074,-0.0119,0.63896,0,0,1,999,86.36666667,-0.424,-0.01,3.463,1,42,0,1,1,1,1,1
57,-0.0133,-0.0238,0.08134,106.9,0,2,48.72,106.4,0.212,0.026,3.337,0,42,1,1,1,1,1,1
764,-0.0183,-0.006,-0.07546,107.15,0,2,9.32,107.15,-0.333,0.012,3.304,0,42,1,1,1,1,1,1
340,1.00E-04,-0.017,0.33516,90.6,0,3,94.94,91,0.131,0.122,3.195,1,42,1,1,1,1,1,1
738,-0.0111,0.0144,0.03528,116.2,0,3,69.82,116.2,-0.263,0.021,3.233,0,42,1,1,1,1,1,1
179,-0.0076,-0.0007,0.0784,115.2,0,2,37.82,114.8,0.263,0.033,3.236,0,42,1,1,1,1,1,1
275,-0.026,-0.0184,0.18914,86.5,0,1,8.92,86.63333333,-0.131,0.099,3.263,1,42,1,1,1,1,1,1
581,-0.0086,0.0039,-0.15288,73.9,0,3,13.41,73.8,-0.071,0.017,3.307,0,42,1,1,1,1,1,1
873,-0.0255,-0.0166,-0.01666,118.5,0,1,999,118.3,0.051,0.089,3.169,0,42,0,1,1,1,1,1
506,-0.013818182,-0.007818182,0.562163636,0,0,4,14.73,66.65,-0.293,-0.015,3.707,1,42,1,1,1,1,1,1
894,-0.0205,-0.0654,0.43414,95.2,0,4,10.66,95.2,0,0.106,3.205,1,42,1,1,1,1,1,1
593,0.0113,-0.0009,-0.12544,86.9,0,4,15,85.55,0.323,0.023,3.187,0,42,1,1,1,1,1,1
322,-0.0098,0.0144,0.45864,87.5,0,3,8.01,88.03333333,0.576,0.007,3.297,1,42,1,1,1,1,1,1
829,-0.0147,0.0128,0.16268,105,0,2,9.5,105.2333333,0,-0.088,3.282,0,42,1,1,1,1,1,1
842,-0.0196,0.0127,-0.04018,107,0,3,17.47,107.7333333,-0.02,0.025,3.322,0,42,1,1,1,1,1,1
241,-0.0053,-0.0066,-0.19698,91.4,0,2,11.23,91.73333333,0.253,0.054,3.284,2,42,1,1,1,1,1,1
458,-0.0033,-0.0156,-1.01822,51.9,0,2,8.7,51.65,-0.03,0.26,3.125,2,42,1,1,1,1,1,1
574,-0.0115,0.0112,0.10976,59.9,0,3,10.24,59.9,0.152,0.054,3.097,0,42,1,1,1,1,1,1
846,-0.0192,-0.0003,-0.0784,111.8,0,2,18.15,111.3,0,0.066,3.229,0,42,1,1,1,1,1,1
200,-0.0372,0.0016,0.50274,96.4,0,3,25.91,96.66666667,0.152,0.035,3.35,1,42,1,1,1,1,1,1
780,0.0086,0.0107,0.01568,95.1,0,3,11.58,94.83333333,0.01,-0.048,3.181,0,42,1,1,1,1,1,1
454,-0.0406,-0.0243,-0.30184,57.3,0,1,999,58.63333333,0.091,0.1,4.313,2,42,0,1,1,1,1,1
589,-0.017777778,-0.017222222,0.335377778,76.6,0,4,13.2,75.6,0.01,0.047,3.141,1,42,1,1,1,1,1,1
137,-0.024,0.019555556,-0.143733333,118.5,0,1,24.79,118.5,0.667,0.07,3.403,0,42,1,1,1,1,1,1
686,-0.0159,0.0053,-0.02842,126,0,2,82.02,125.2,-0.354,0.054,3.178,0,42,1,1,1,1,1,1
433,-0.031,-0.18,-0.4263,81.4,0,0,999,81.13333333,-0.242,-0.062,3.821,2,42,0,1,1,1,1,1
101,-0.010777778,0.010444444,-0.3528,121.3,0,2,16.15,121.1333333,0.162,0.029,3.601,2,42,1,1,1,1,1,1
528,-0.0214,-0.0071,-0.05978,60.8,0,5,10.88,60.8,-0.414,0.133,3.311,0,42,1,1,1,1,1,1
638,-0.0072,0.001,-0.34692,102.95,0,1,14.54,102.95,-0.364,0.08,3.308,2,42,1,1,1,1,1,1
387,0.003,-0.04,-0.0196,94.3,0,3,16.96,94.3,-0.515,0.077,3.602,0,42,1,1,1,1,1,1
737,-0.0084,0.0072,0.27734,0,0,3,72.65,114.5,-0.121,-0.065,3.181,1,42,1,1,1,1,1,1
378,-0.0199,-0.0005,0.04802,87.7,0,2,7.63,87.3,0.222,0.015,3.269,0,42,1,1,1,1,1,1
495,-0.0107,0.0087,0.29204,64.9,0,2,10.67,64.75,-0.283,0.087,3.743,1,42,1,1,1,1,1,1
335,-0.0075,0.014,-0.27734,93.3,0,2,10,93.23333333,-0.444,0.027,3.469,2,42,1,1,1,1,1,1
591,-0.0055,-0.0006,0.01372,80.05,0,4,14.75,80.5,0.111,0.033,3.158,0,42,1,1,1,1,1,1
323,-0.0072,0.0165,0.37338,0,0,3,7.98,88.1,0.424,0.045,3.212,1,42,1,1,1,1,1,1
720,-0.0044,-1.73E-18,-0.17934,0,0,2,18.45,113.7,-0.051,0.038,3.31,0,42,1,1,1,1,1,1
180,-0.022555556,0.001222222,-0.064244444,115.5,0,2,40.56,115.35,0.333,-0.002,3.312,0,42,1,1,1,1,1,1
227,-0.029555556,-0.007333333,-0.102355556,98.7,0,3,13,97.96666667,0.01,0.086,3.209,0,42,1,1,1,1,1,1
770,-0.0304,0.0046,0.08722,99.4,0,1,999,99.33333333,-0.111,0.115,3.195,0,42,0,1,1,1,1,1
857,-0.006,-0.008111111,0.620666667,106.5,0,3,12.13,106.9666667,0.091,0.05,3.256,1,42,1,1,1,1,1,1
455,-0.0218,-0.0034,-0.25088,53.8,0,1,999,54.96666667,-0.192,0.028,3.518,2,42,0,1,1,1,1,1
