Driver_tag,Timestamp,A_z,Lane_Change,No_Of_Veh,Dist_Veh,GPS,X_pos,Target,Vehicle_Flag,norm_avail,accr_avail,brek_avail,llc_avail,rlc_avail
33,984,-0.00882,0,1,32.19,69.5,0.576,0,1,1,1,1,1,1
33,985,-1.70E-18,0,1,33.92,69.5,0.586,0,1,1,1,1,1,1
33,991,-0.10094,0,0,999,70.3,0.788,2,0,1,1,1,1,1
33,992,-0.035525,0,0,999,70.175,0.747,0,0,1,1,1,1,1
33,993,-0.10584,0,0,999,70.5,0.596,2,0,1,1,1,1,1
33,994,-0.07644,0,0,999,70.86666667,0.354,2,0,1,1,1,1,1
33,995,-0.02352,0,0,999,71.06666667,0.222,0,0,1,1,1,1,1
33,996,0.0588,0,0,999,70.63333333,0.303,1,0,1,1,1,1,1
33,997,0.08232,0,0,999,70.7,0.374,1,0,1,1,1,1,1
33,998,0.03528,0,0,999,71.06666667,0.434,0,0,1,1,1,1,1
33,1000,-0.06468,0,0,999,72.63333333,0.434,0,0,1,1,1,1,1
33,1001,0.2842,0,0,999,72.86666667,0.586,1,0,1,1,1,1,1
33,1002,0.17395,0,0,999,73.5,1.293,1,0,1,1,1,1,1
33,1004,-0.20678,0,0,999,78.36666667,0.384,2,0,1,1,1,1,1
33,1005,-0.2254,1,0,999,79.56666667,1.586,4,0,1,1,1,1,1
33,1007,-0.06664,0,0,999,79.96666667,0.202,0,0,1,1,1,1,1
33,1009,-0.08134,0,0,999,79.6,0.475,2,0,1,1,1,1,1
33,1013,-0.018511111,0,0,999,76.075,0.061,0,0,1,1,1,1,1
33,1014,-0.07546,0,0,999,74.9,0.313,2,0,1,1,1,1,1
33,1015,-0.027618182,0,0,999,74.15,0.566,0,0,1,1,1,1,1
33,1016,-0.033755556,0,0,999,72.96666667,0.919,0,0,1,1,1,1,1
33,1017,-0.02352,0,0,999,71.56666667,0.949,0,0,1,1,1,1,1
33,1018,-0.07546,0,0,999,70.05,0.909,2,0,1,1,1,1,1
33,1019,-0.34006,0,0,999,69.36666667,0.838,2,0,1,1,1,1,1
33,1020,-0.02058,0,0,999,67.13333333,0.99,0,0,1,1,1,1,1
33,1022,-0.2058,0,1,999,61.83333333,1.596,2,0,1,1,1,1,1
33,1023,-0.20972,2,1,999,59.9,1.515,4,0,1,1,1,1,1
33,1024,-0.19796,0,0,999,57.2,0,2,0,1,1,1,1,1
33,1026,-0.02058,0,0,999,56.025,0.455,0,0,1,1,1,1,1
33,1027,-0.00588,0,0,999,56.45,0.263,0,0,1,1,1,1,1
33,1028,-0.3577,0,0,999,56.68,0.111,2,0,1,1,1,1,1
33,1029,-0.609,0,0,999,56.36666667,-0.162,2,0,1,1,1,1,1
41,15,-0.05782,0,1,999,83.4,0,0,0,1,1,1,1,1
41,16,-0.26166,0,2,999,84.85,0,2,0,1,1,1,1,1
41,18,-0.09212,0,2,999,85.74,0,0,0,1,1,1,1,1
41,20,0.0686,0,1,999,84.9,0,0,0,1,1,1,1,1
41,21,0.02156,0,1,999,85.2,0,0,0,1,1,1,1,1
41,22,-0.04606,0,1,999,85.57,0,0,0,1,1,1,1,1
41,23,-0.26656,0,1,999,84.87272727,0,2,0,1,1,1,1,1
41,25,0.0588,0,1,999,82.77,0.131,0,0,1,1,1,1,1
41,26,0.1813,0,1,198.49,83.05555556,0.202,1,1,1,1,1,1,1
41,27,0.02842,0,2,999,83.56666667,0.081,0,0,1,1,1,1,1
41,30,0.10192,0,2,200.63,85.12222222,0.101,0,1,1,1,1,1,1
41,31,0.08134,0,2,200.56,85.55,0.293,0,1,1,1,1,1,1
41,32,0.04214,0,2,999,86.24,0.283,0,0,1,1,1,1,1
41,33,-0.12054,0,2,999,87.93,-0.202,0,0,1,1,1,1,1
41,35,0.1078,0,2,999,89.52727273,-0.414,1,0,1,1,1,1,1
41,36,0.0245,0,2,999,90.59,-0.333,0,0,1,1,1,1,1
41,38,-0.53312,0,2,999,90.8,-0.051,2,0,1,1,1,1,1
41,40,0.24402,0,2,999,90.92727273,0,1,0,1,1,1,1,1
41,42,0.11956,0,2,999,92.82727273,0,1,0,1,1,1,1,1
41,46,-0.11662,0,0,999,99.28181818,-0.04,0,0,1,1,1,1,1
41,47,-0.06664,0,0,999,100.3,-0.121,0,0,1,1,1,1,1
41,48,-0.18032,0,0,999,100.85,-0.253,2,0,1,1,1,1,1
41,50,-0.07448,0,0,999,100.8,-0.04,0,0,1,1,1,1,1
41,52,0.08036,0,0,999,101.5,-0.121,0,0,1,1,1,1,1
41,53,-0.04312,0,0,999,100.7545455,-0.02,0,0,1,1,1,1,1
41,55,-0.18424,0,0,999,99.07272727,-0.091,2,0,1,1,1,1,1
41,58,0.1127,0,0,999,99.58,-0.535,1,0,1,1,1,1,1
41,59,-0.02254,0,0,999,99.94545455,-0.465,0,0,1,1,1,1,1
41,61,-0.06076,0,0,999,98.22,-0.081,0,0,1,1,1,1,1
41,62,-0.08428,0,0,999,97.65,0,0,0,1,1,1,1,1
41,67,0.20874,0,0,999,93.1625,-0.222,1,0,1,1,1,1,1
41,68,0.13818,0,0,999,93.48,-0.283,1,0,1,1,1,1,1
41,69,0.042466667,0,0,999,95.18888889,-0.455,0,0,1,1,1,1,1
41,71,-0.07448,0,0,999,98.65,-0.455,0,0,1,1,1,1,1
41,74,0.056622222,0,1,50.04,99.94444444,-0.444,0,1,1,1,1,1,1
41,77,-0.09996,0,1,36.03,99.65555556,-0.525,0,1,1,1,1,1,1
41,78,-0.06272,0,1,29.77,100.2222222,-0.404,0,1,1,1,1,1,1
41,79,0.05096,0,1,26.24,99.075,-0.273,0,1,1,1,1,1,1
41,80,0.11564,0,1,21.31,99.21111111,-0.293,1,1,1,1,1,1,1
41,81,0.10486,0,1,18.76,97.86,-0.394,1,1,1,1,1,1,1
41,82,0.10976,0,1,16.4,98.58888889,-0.727,1,1,1,1,1,1,1
41,85,0.2107,0,1,999,97.2,0.293,1,0,1,1,1,1,1
41,88,-0.05684,0,0,999,98.1,0,0,0,1,1,1,1,1
41,89,-0.0833,0,0,999,98.175,0.061,0,0,1,1,1,1,1
41,90,-0.13426,-1,0,999,98.9,0.061,3,0,1,1,1,1,1
41,91,-0.02744,0,1,999,98.65714286,0.293,0,0,1,1,1,1,1
41,92,0.15778,0,1,999,97.44444444,0.414,1,0,1,1,1,1,1
41,93,0.11466,0,2,999,97.64285714,0.323,1,0,1,1,1,1,1
41,96,0.05684,0,2,25,100.2142857,0.424,0,1,1,1,1,1,1
41,98,0.15288,0,2,36.9,100.225,0.384,1,1,1,1,1,1,1
41,99,-0.05684,0,2,46.38,101.8375,0.364,0,1,1,1,1,1,1
41,100,-0.15876,0,2,52.28,103.325,0.424,2,1,1,1,1,1,1
41,101,0.00882,0,2,57.95,103.8555556,0.414,0,1,1,1,1,1,1
41,102,-0.01666,0,2,84.58,103.9,0.505,0,1,1,1,1,1,1
41,106,-0.12838,0,0,999,104.2444444,0.313,0,0,1,1,1,1,1
41,107,0.09114,0,0,999,104.0375,0.253,0,0,1,1,1,1,1
41,108,0.21854,0,0,999,103.5625,0.141,1,0,1,1,1,1,1
41,110,-0.02842,0,0,999,102.9222222,0.141,0,0,1,1,1,1,1
41,111,0.20384,0,0,999,102.4375,0.232,1,0,1,1,1,1,1
41,113,0.05782,0,0,999,104.3875,0.313,0,0,1,1,1,1,1
41,115,0.06664,0,0,999,106.0125,0.222,0,0,1,1,1,1,1
41,116,0.02744,0,0,999,106.975,-0.121,0,0,1,1,1,1,1
41,118,0.0441,0,0,999,108.6888889,-0.202,0,0,1,1,1,1,1
41,119,0.0441,0,1,52.18,109.4,-0.242,0,1,1,1,1,1,1
41,122,-0.27636,0,1,999,111.8125,-0.04,2,0,1,1,1,1,1
41,125,0.30772,0,1,999,108.3888889,0.152,1,0,1,1,1,1,1
41,126,0.27636,0,1,999,106.9285714,0.121,1,0,1,1,1,1,1
41,127,0.02254,0,3,63.26,105.125,0.02,0,1,1,1,1,1,1
41,133,0.2205,0,2,46.41,97.4875,-0.051,1,1,1,1,1,1,1
41,134,0.14994,0,2,40.14,95.9,-0.071,1,1,1,1,1,1,1
41,135,0.09604,0,2,40.01,95.25555556,-0.091,0,1,1,1,1,1,1
41,137,0.08526,0,3,33.12,95.175,-0.152,0,1,1,1,1,1,1
41,138,-0.00098,0,3,33.34,96.48571429,-0.04,0,1,1,1,1,1,1
41,140,-0.138288889,0,3,27.5,99.3625,0.253,2,1,1,1,1,1,1
41,141,-0.26362,0,4,26.8,101.9625,0.404,2,1,1,1,1,1,1
41,142,-0.19992,0,3,24.36,100.8428571,0.374,2,1,1,1,1,1,1
41,144,-0.04312,0,3,21.29,98.5,0.061,0,1,1,1,1,1,1
41,145,0.19208,0,3,19.92,98.67142857,-0.152,1,1,1,1,1,1,1
41,149,-0.11368,0,3,19.55,95.2,0,0,1,1,1,1,1,1
41,154,0.222133333,0,4,23.31,92.08571429,-0.04,1,1,1,1,1,1,1
41,156,-0.0392,0,3,26.48,93.76666667,-0.091,0,1,1,1,1,1,1
41,157,-0.04704,0,3,26.08,94.0625,0.01,0,1,1,1,1,1,1
41,159,0.20482,0,2,28.98,93.9125,0.141,1,1,1,1,1,1,1
41,160,-0.16268,0,2,30.05,93.8,0.242,2,1,1,1,1,1,1
41,161,-0.0931,0,3,32.35,94.74285714,0.273,0,1,1,1,1,1,1
41,162,-0.0735,0,3,34.36,94.64285714,0.061,0,1,1,1,1,1,1
41,163,0.10388,0,3,34.72,94.51428571,-0.061,1,1,1,1,1,1,1
41,167,-0.343,0,2,35.39,97.38571429,0,2,1,1,1,1,1,1
41,168,0.06174,0,3,35.32,97.33333333,-0.232,0,1,1,1,1,1,1
41,170,-0.13818,0,3,32.27,98.28571429,-0.091,2,1,1,1,1,1,1
41,176,0.50372,0,3,32.87,91.7,-0.303,1,1,1,1,1,1,1
41,178,0.18522,0,3,34.69,94.15714286,-0.444,1,1,1,1,1,1,1
41,179,-0.22932,0,4,34.94,96.5,-0.556,2,1,1,1,1,1,1
41,180,-0.260244444,0,4,37.12,97.4,0,2,1,1,1,1,1,1
41,181,-0.16268,0,4,11.51,97.07142857,0,2,1,1,1,1,1,1
41,182,-0.11564,0,4,11.44,97.0875,0.384,0,1,1,1,1,1,1
41,183,0.1372,0,3,14.5,95.875,0.101,1,1,1,1,1,1,1
41,185,0.13818,0,3,19.86,99.08571429,0.061,1,1,1,1,1,1,1
41,187,-0.03626,-1,3,26.27,102.1714286,0.071,3,1,1,1,1,1,1
41,193,0.11858,0,3,44.69,105.5625,0.192,1,1,1,1,1,1,1
41,194,-0.174222222,0,4,44.82,106.6,0.192,2,1,1,1,1,1,1
41,195,-0.25872,0,3,49.31,107.3,0.162,2,1,1,1,1,1,1
41,196,-0.14602,0,3,61.5,107.9142857,0.172,2,1,1,1,1,1,1
41,197,0.1029,0,3,74.72,107.125,0.152,1,1,1,1,1,1,1
41,198,0.24304,0,3,66.48,107,0.222,1,1,1,1,1,1,1
41,199,0.10192,0,2,69.08,107.9,0.091,0,1,1,1,1,1,1
41,204,-0.104533333,0,2,999,113.5428571,0.202,0,0,1,1,1,1,1
41,205,0.00098,0,2,999,113.7428571,0.091,0,0,1,1,1,1,1
41,206,-0.15484,0,2,999,115.5142857,-0.03,2,0,1,1,1,1,1
41,207,-0.34398,0,1,999,115.6285714,0.172,2,0,1,1,1,1,1
41,210,0.17346,0,2,999,113.0142857,0.253,1,0,1,1,1,1,1
41,211,0.04704,0,2,999,114.1125,0.293,0,0,1,1,1,1,1
41,212,0.10584,0,2,71.77,113.7,0.313,1,1,1,1,1,1,1
41,215,-0.21364,0,3,67.09,118.6375,0.455,2,1,1,1,1,1,1
41,216,-0.44982,0,3,70.97,119.3,0.444,2,1,1,1,1,1,1
41,217,0.00294,0,2,78.42,117.8571429,0.313,0,1,1,1,1,1,1
41,218,0.413777778,0,2,67.53,117.2571429,0.394,1,1,1,1,1,1,1
41,220,0.2009,0,2,47,118.475,0.343,1,1,1,1,1,1,1
41,222,-0.22834,0,1,44.82,120.275,0.444,2,1,1,1,1,1,1
41,223,-0.65954,0,1,46.63,120.3857143,0.384,2,1,1,1,1,1,1
41,224,-0.58898,0,1,46.83,117.6,0.384,2,1,1,1,1,1,1
41,225,-0.34202,0,1,44.47,116.2571429,0.404,2,1,1,1,1,1,1
41,226,-0.49882,0,1,43.69,113.2125,0.424,2,1,1,1,1,1,1
41,227,-0.10584,0,2,44.18,110.4857143,0.606,0,1,1,1,1,1,1
41,228,0.06566,0,2,50.63,108.7285714,1.091,0,1,1,1,1,1,1
41,229,-0.2352,0,2,49.24,108.1571429,1.576,2,1,1,1,1,1,1
41,232,0.4851,0,2,42.48,102.4833333,0.232,1,1,1,1,1,1,1
41,234,0.143733333,0,3,36.16,103.1571429,0.303,1,1,1,1,1,1,1
41,236,0.02156,1,3,36.14,105.4285714,0.343,4,1,1,1,1,1,1
41,237,0.05586,0,3,33.28,106.1142857,0.535,0,1,1,1,1,1,1
41,238,0.01078,0,3,32.31,107.6166667,0.576,0,1,1,1,1,1,1
41,240,-0.34986,0,3,32.8,108.6571429,0.061,2,1,1,1,1,1,1
41,242,-0.0098,0,3,22.27,105.1666667,-0.091,0,1,1,1,1,1,1
41,243,1.70E-18,0,3,18.52,104.8,-0.03,0,1,1,1,1,1,1
41,244,-0.003266667,0,3,16.61,102.1333333,-0.101,0,1,1,1,1,1,1
41,245,0.06664,0,3,15.19,100.325,-0.192,0,1,1,1,1,1,1
41,246,0.45962,0,2,14.76,98.15,-0.273,1,1,1,1,1,1,1
41,247,0.54194,0,3,14.09,99,-0.343,1,1,1,1,1,1,1
41,248,0.34692,0,3,14.47,99.61666667,-0.636,1,1,1,1,1,1,1
41,249,0.15288,0,2,15.37,101.5,0,1,1,1,1,1,1,1
41,252,-0.15288,0,3,52.14,108.4,0.212,2,1,1,1,1,1,1
41,254,-0.294,0,2,82.77,111,-0.081,2,1,1,1,1,1,1
41,255,0.07252,0,2,100.99,110.8285714,-0.081,0,1,1,1,1,1,1
41,258,-0.124133333,0,2,92.22,113.1857143,0.01,0,1,1,1,1,1,1
41,259,-0.03332,0,1,999,112.9428571,0.364,0,0,1,1,1,1,1
41,260,-0.22834,0,1,999,112.9666667,0.838,2,0,1,1,1,1,1
41,261,-0.098,0,1,999,111.88,1.596,0,0,1,1,1,1,1
41,262,-0.05978,0,1,999,110.24,0,0,0,1,1,1,1,1
41,263,0.07448,0,0,999,108.3571429,0,0,0,1,1,1,1,1
41,264,0.34986,0,0,999,106.6,-0.293,1,0,1,1,1,1,1
41,265,0.30674,0,0,999,106.2666667,-0.283,1,0,1,1,1,1,1
41,267,-0.02646,0,0,999,108.9333333,-0.182,0,0,1,1,1,1,1
41,269,-0.23618,0,0,999,109.7333333,-0.02,2,0,1,1,1,1,1
41,274,0.080577778,0,1,77.18,110.5,0.051,0,1,1,1,1,1,1
41,275,0.1421,0,1,72.43,111.32,0,1,1,1,1,1,1,1
41,276,0.19404,0,1,69.18,111.875,0.01,1,1,1,1,1,1,1
41,277,0.07154,0,1,68.33,112.4,0.051,0,1,1,1,1,1,1
41,278,-0.05096,0,1,62.26,112.66,0.061,0,1,1,1,1,1,1
41,279,0.06566,0,1,59.86,113,0.04,0,1,1,1,1,1,1
41,280,0.03234,0,1,55.05,113.1,0.131,0,1,1,1,1,1,1
41,281,0.01274,0,1,55.11,113.34,0.354,0,1,1,1,1,1,1
41,283,-0.04704,0,1,53.32,112.72,0.444,0,1,1,1,1,1,1
41,284,-0.0196,0,1,53.96,112.94,0.323,0,1,1,1,1,1,1
41,286,0.03332,0,1,49.71,111.2333333,0.141,0,1,1,1,1,1,1
41,287,0.1176,0,1,48.43,111.65,0.091,1,1,1,1,1,1,1
41,288,0.05684,0,1,45.69,112.4,0.03,0,1,1,1,1,1,1
41,291,0.04312,0,1,40.69,110.975,0.192,0,1,1,1,1,1,1
41,292,0.12936,0,1,37.21,108.2333333,0.172,1,1,1,1,1,1,1
41,293,0.10486,0,1,35.08,105.725,0.02,1,1,1,1,1,1,1
41,296,0.04214,0,2,31.33,104.1,-0.152,0,1,1,1,1,1,1
41,301,0.27342,0,2,36.06,99.775,0,1,1,1,1,1,1,1
41,304,-0.0441,0,1,39.44,100.2,0,0,1,1,1,1,1,1
41,305,0.15484,0,1,39.99,100.0666667,0.071,1,1,1,1,1,1,1
41,306,-0.23912,0,1,43.04,100.4666667,0.121,2,1,1,1,1,1,1
41,307,-0.21168,0,2,45.7,100.7,0.313,2,1,1,1,1,1,1
41,308,0.03724,0,2,47.43,100.7,0.343,0,1,1,1,1,1,1
41,309,0.35574,0,3,50.29,100.8333333,0.263,1,1,1,1,1,1,1
41,310,-0.05978,0,3,49.6,100.9666667,0.131,0,1,1,1,1,1,1
41,313,-0.48118,0,3,64.82,101.3,0.192,2,1,1,1,1,1,1
41,314,-0.3724,0,3,44.1,101.35,0.222,2,1,1,1,1,1,1
41,315,0.40278,0,3,52.62,100.95,0.222,1,1,1,1,1,1,1
41,317,-0.31262,0,4,70.37,100.5,0.212,2,1,1,1,1,1,1
41,318,-0.14994,0,4,75.49,100.4333333,0.212,2,1,1,1,1,1,1
41,319,-0.1666,0,3,85.92,99.4,0.04,2,1,1,1,1,1,1
41,320,-0.16758,0,3,94.81,97.93333333,-0.081,2,1,1,1,1,1,1
41,321,0.0049,0,3,63.14,96.66666667,-0.03,0,1,1,1,1,1,1
41,322,0.28616,0,3,64.19,95.4,-0.101,1,1,1,1,1,1,1
41,323,0.21364,0,3,62.69,95.8,-0.131,1,1,1,1,1,1,1
41,324,-0.219955556,0,2,51.53,97.7,-0.091,2,1,1,1,1,1,1
41,325,-0.0343,0,2,60.74,97.83333333,-0.061,0,1,1,1,1,1,1
41,327,-0.147,0,3,71.03,98.86666667,0,2,1,1,1,1,1,1
41,328,-0.18522,0,3,74.72,98.25,0,2,1,1,1,1,1,1
41,329,-0.22148,0,4,78.57,96.9,-0.01,2,1,1,1,1,1,1
41,331,0.39494,0,4,83.31,95.26666667,0.131,1,1,1,1,1,1,1
41,334,-0.09016,0,3,49.38,97.46666667,0.141,0,1,1,1,1,1,1
41,335,0.30478,0,3,62.38,96.85,0.333,1,1,1,1,1,1,1
41,336,0.05096,0,2,69.5,96.9,0.333,0,1,1,1,1,1,1
41,337,-0.06076,0,2,45.34,97.53333333,0.323,0,1,1,1,1,1,1
41,338,0.1225,0,2,42.28,97.65,0.232,1,1,1,1,1,1,1
41,339,0.09506,0,2,39.56,98.15,0.121,0,1,1,1,1,1,1
41,341,0.082755556,0,2,39.06,99.1,0.172,0,1,1,1,1,1,1
41,347,-0.1666,0,4,49.84,100.05,0.141,2,1,1,1,1,1,1
41,348,0.17738,0,4,54.08,100.2,0.101,1,1,1,1,1,1,1
41,351,-0.20188,0,4,57.55,102.5333333,-0.051,2,1,1,1,1,1,1
41,352,-0.29302,0,4,59.8,102.3666667,0.131,2,1,1,1,1,1,1
41,353,-0.09016,0,3,43.77,101.575,0.212,0,1,1,1,1,1,1
41,356,-0.11956,0,4,52.77,100,0.172,0,1,1,1,1,1,1
41,357,0.05782,0,3,54.75,99.5,0.051,0,1,1,1,1,1,1
41,359,-0.10192,0,3,50.04,99.2,0.141,0,1,1,1,1,1,1
41,361,0.00784,0,2,50.12,103.0333333,0.232,0,1,1,1,1,1,1
41,362,-0.11074,0,2,50.1,102.95,0.313,0,1,1,1,1,1,1
41,364,0.238466667,0,2,49.39,101.6,0.172,1,1,1,1,1,1,1
41,365,0.07448,0,2,48.5,102.9333333,0.232,0,1,1,1,1,1,1
41,366,-0.23128,0,2,48.28,103.85,0.152,2,1,1,1,1,1,1
41,367,0.24206,0,2,50.67,103.7666667,0,1,1,1,1,1,1,1
41,368,0.09114,0,2,47.04,103.8,-0.162,0,1,1,1,1,1,1
41,369,-0.13622,0,2,51.69,104.1666667,-0.152,2,1,1,1,1,1,1
41,372,0.18522,0,3,50.75,101.95,-0.202,1,1,1,1,1,1,1
41,373,-0.23814,0,3,999,104.1,-0.222,2,0,1,1,1,1,1
41,375,-0.00784,0,3,67.49,102,-0.02,0,1,1,1,1,1,1
41,376,0.28126,0,3,67.53,101.15,0,1,1,1,1,1,1,1
41,377,0.25872,0,3,67.45,100.8333333,0.02,1,1,1,1,1,1,1
41,378,0.07938,0,3,67.35,101.6,0.04,0,1,1,1,1,1,1
41,379,-0.12838,0,4,67.21,102.55,0,0,1,1,1,1,1,1
41,380,-0.36848,0,3,999,103.2,-0.121,2,0,1,1,1,1,1
41,381,-0.45276,0,3,999,104.4,-0.222,2,0,1,1,1,1,1
41,382,-0.2842,0,3,999,103.4,-0.242,2,0,1,1,1,1,1
41,384,0.484555556,0,3,63.33,98.55,-0.04,1,1,1,1,1,1,1
41,385,-0.214511111,0,3,67.21,99.4,0.333,2,1,1,1,1,1,1
41,386,-0.33614,0,2,999,100.15,1.091,2,0,1,1,1,1,1
41,387,-0.34594,0,2,38.32,99.1,1.636,2,1,1,1,1,1,1
41,389,0.05488,0,3,40.08,98.83333333,0,0,1,1,1,1,1,1
41,390,0.52136,0,3,45.08,98.86666667,-0.131,1,1,1,1,1,1,1
41,393,-0.28616,0,2,56.32,97.06666667,1,2,1,1,1,1,1,1
41,395,-0.00098,0,3,66.19,95.96666667,0,0,1,1,1,1,1,1
41,396,-0.18718,0,3,999,97.63333333,0,2,0,1,1,1,1,1
41,400,-0.11956,0,1,999,93.33333333,-0.283,0,0,1,1,1,1,1
41,401,0.11662,1,1,999,92.96666667,-0.333,4,0,1,1,1,1,1
41,402,0.00784,0,2,999,92.36666667,-0.414,0,0,1,1,1,1,1
41,403,0.00392,0,2,999,91.3,-0.475,0,0,1,1,1,1,1
41,404,0.086022222,0,2,999,90.3,-0.434,0,0,1,1,1,1,1
41,410,-0.0294,0,2,999,90.83333333,-0.414,0,0,1,1,1,1,1
41,411,-0.06272,0,2,999,91.03333333,-0.384,0,0,1,1,1,1,1
41,412,-0.05782,0,1,999,91.4,-0.354,0,0,1,1,1,1,1
41,414,-0.03234,0,3,999,90.25,-0.374,0,0,1,1,1,1,1
41,418,-0.15876,0,4,999,87.825,-0.313,2,0,1,1,1,1,1
41,420,-0.04704,0,3,999,87.43333333,-0.273,0,0,1,1,1,1,1
41,421,-0.04018,0,2,63.59,85.73333333,-0.212,0,1,1,1,1,1,1
41,423,0.00098,0,1,60.18,84.16666667,-0.172,0,1,1,1,1,1,1
41,424,0.090377778,0,1,59.66,83.8,-0.182,0,1,1,1,1,1,1
41,427,-0.19012,0,1,999,83.75,-0.131,2,0,1,1,1,1,1
41,430,-0.1078,0,1,999,82.93333333,0,0,0,1,1,1,1,1
41,431,-0.00294,0,1,999,80.5,-0.111,0,0,1,1,1,1,1
41,432,-0.08232,0,0,999,78.76666667,-0.222,0,0,1,1,1,1,1
41,433,0.10584,0,0,999,76.725,-0.313,1,0,1,1,1,1,1
41,435,0.1617,0,0,999,73.325,0.343,1,0,1,1,1,1,1
41,436,0.1519,0,0,999,71.83333333,0.434,1,0,1,1,1,1,1
41,437,-0.29008,0,0,999,72.5,0.545,2,0,1,1,1,1,1
41,438,-0.1862,0,0,999,71.675,0.798,2,0,1,1,1,1,1
41,439,-0.38122,0,0,999,70.225,0.879,2,0,1,1,1,1,1
41,443,-0.21168,0,0,999,71.06666667,0,2,0,1,1,1,1,1
41,444,0.0294,0,0,999,71.9,0,0,0,1,1,1,1,1
41,445,-0.20384,0,0,999,72.65,0,2,0,1,1,1,1,1
41,446,-0.45962,0,0,999,74.45,0,2,0,1,1,1,1,1
41,448,-0.25088,0,0,999,70.75,0.061,2,0,1,1,1,1,1
41,450,0.17346,0,0,999,66.36666667,0.091,1,0,1,1,1,1,1
41,452,-0.28224,0,0,999,66.6,-0.384,2,0,1,1,1,1,1
41,455,-0.08526,0,0,999,65.7,-0.404,0,0,1,1,1,1,1
41,456,-0.38612,0,0,999,67.06666667,-0.455,2,0,1,1,1,1,1
41,458,-0.1225,0,0,999,66.65,-0.424,0,0,1,1,1,1,1
41,460,-0.25088,0,0,999,64.85,-0.293,2,0,1,1,1,1,1
41,462,-0.175311111,0,1,63.79,65.9,-0.586,2,1,1,1,1,1,1
41,463,-0.197781818,0,1,64.72,65.5,-0.384,2,1,1,1,1,1,1
41,464,-0.425755556,0,1,64.51,65.3,-0.293,2,1,1,1,1,1,1
41,465,-0.329933333,0,1,64.42,65.43333333,-0.313,2,1,1,1,1,1,1
41,466,-0.1176,0,1,66.51,64.6,-0.313,0,1,1,1,1,1,1
41,467,0.075133333,0,1,70.08,62.96666667,-0.212,0,1,1,1,1,1,1
41,469,0.0098,0,1,999,62.3,0.02,0,0,1,1,1,1,1
41,470,-0.11466,0,1,999,62.25,-0.04,0,0,1,1,1,1,1
41,472,0.05292,0,1,999,62,0.081,0,0,1,1,1,1,1
41,476,-0.33026,0,1,999,62.1,-0.152,2,0,1,1,1,1,1
41,478,-0.196,0,1,27.52,58.6,0.889,2,1,1,1,1,1,1
41,481,-0.46256,0,1,18.72,54.8,0.192,2,1,1,1,1,1,1
41,483,-0.65562,0,1,999,52.06666667,0.141,2,0,1,1,1,1,1
41,498,-0.04214,0,0,999,52.8,-0.02,0,0,1,1,1,1,1
41,499,0.01862,0,0,999,54.9,0.253,0,0,1,1,1,1,1
41,501,-0.20384,0,1,63.79,59.53333333,0.535,2,1,1,1,1,1,1
41,502,-0.06566,0,1,71.6,62.03333333,0.465,0,1,1,1,1,1,1
41,503,-0.25872,0,1,89.07,64.175,0.222,2,1,1,1,1,1,1
41,504,-0.368725,0,0,999,66.16666667,0,2,0,1,1,1,1,1
41,505,-0.41552,0,0,999,67.56666667,-0.061,2,0,1,1,1,1,1
41,507,0.16464,0,1,71.41,67.7,-0.424,1,1,1,1,1,1,1
41,509,-0.032666667,0,1,68.72,69.45,-0.414,0,1,1,1,1,1,1
41,510,-0.06174,0,1,67.39,72.1,-0.394,0,1,1,1,1,1,1
41,511,-0.09408,0,1,67.21,73.36666667,-0.424,0,1,1,1,1,1,1
41,513,-0.24402,0,1,65.22,77.96666667,-0.414,2,1,1,1,1,1,1
41,514,-0.304888889,0,1,71.53,76.8,-0.404,2,1,1,1,1,1,1
41,517,-0.0098,0,0,999,78.7,-0.606,0,0,1,1,1,1,1
41,520,-0.32046,0,0,999,79.06666667,-0.545,2,0,1,1,1,1,1
41,522,-0.0245,0,2,999,76.2,-0.465,0,0,1,1,1,1,1
41,523,0.15484,0,3,999,75.3,-0.192,1,0,1,1,1,1,1
41,524,0.160066667,0,3,47.36,73.5,-0.131,1,1,1,1,1,1,1
41,527,-0.2548,0,3,52.04,74.05,-0.121,2,1,1,1,1,1,1
41,528,-0.12838,0,2,55.26,73.1,-0.253,0,1,1,1,1,1,1
41,529,0.25872,0,2,61.22,72.1,-0.758,1,1,1,1,1,1,1
41,533,0.34006,0,3,9.87,72.95,0.596,1,1,1,1,1,1,1
41,535,-0.20678,0,3,13.28,73.85,0.091,2,1,1,1,1,1,1
41,539,0.18424,0,3,21.98,73.3,-0.182,1,1,1,1,1,1,1
41,540,0.10192,0,2,23.32,76.4,-0.121,1,1,1,1,1,1,1
41,542,0.0686,0,2,29.92,77.56666667,-0.242,0,1,1,1,1,1,1
41,543,0.02352,0,2,32.19,79.75,-0.444,0,1,1,1,1,1,1
41,544,-0.263375,0,3,34.57,82.2,-0.465,2,1,1,1,1,1,1
41,545,-0.203127273,0,3,35.56,83.5,-0.485,2,1,1,1,1,1,1
41,546,-0.23716,0,4,37.75,84.65,-0.909,2,1,1,1,1,1,1
41,547,-0.22344,0,4,39.23,84.43333333,0,2,1,1,1,1,1,1
41,549,-0.080577778,0,4,50.68,81.06666667,0.222,0,1,1,1,1,1,1
